subject_id,trial,t_index,v_t,rt2_sec,choice2,state,reward
sub130,167,156,-0.00010073080348410714,0.7345249999999068,1,3,1.0
sub130,168,157,1.7975467933736626,0.6254800000025426,1,2,0.0
sub130,169,158,1.5413057338814078,0.41090999999875205,1,3,1.0
sub130,170,159,1.760557917324789,0.3735999999991618,1,3,1.0
sub130,171,160,1.7917447074713564,0.5632299999997485,1,3,0.0
sub130,172,161,0.250413912437124,0.4213250000029802,2,3,0.0
sub130,173,162,0.254860705652046,2.5817350000070878,1,3,1.0
sub130,174,163,1.5813861407948888,1.5518300000040326,1,3,0.0
sub130,175,164,0.2243064389803045,1.4149849999959114,1,3,1.0
sub130,176,165,0.255608540315431,0.9758999999975786,1,2,1.0
sub130,177,166,1.5820475696327092,0.5026450000004843,1,2,1.0
sub130,178,167,1.5770400517945031,1.0384150000028312,1,3,0.0
sub130,179,168,0.2236882441533037,1.201614999998361,1,3,0.0
sub130,180,169,0.03118526353745494,1.1672450000043026,2,3,0.0
sub130,181,170,1.770722432522807,0.9242450000019744,1,2,1.0
sub130,182,171,0.03181778269708631,2.3395250000031664,2,3,1.0
sub130,183,172,-1.5138591019513323,1.0341800000024959,2,3,1.0
sub130,184,173,1.7975598544470694,0.6783100000028498,1,2,1.0
sub130,185,174,1.8013772533549486,0.5977550000026822,1,2,0.0
sub130,186,175,-1.7337187169338142,0.7394300000015647,2,3,0.0
sub130,187,176,0.2561533912251235,0.5517400000025519,2,2,1.0
sub130,188,177,-0.21922505392767483,1.6862849999959582,2,3,1.0
sub130,189,178,-1.2895360004351126,0.560870000001043,2,2,0.0
sub130,190,179,0.03636946077554912,2.210744999996852,1,2,1.0
sub130,191,180,-1.5495678467430904,1.1528249999973923,2,3,0.0
sub130,192,181,-0.19303113214431913,0.6883149999994784,1,3,0.0
sub130,193,182,1.3623411396700849,0.6689050000058487,1,2,0.0
sub130,194,183,-0.22041307181200565,0.87647999999905,2,3,1.0
sub130,195,184,-1.5732239200182807,0.3883100000023842,2,3,0.0
sub130,196,185,-0.2198830984659161,0.6934899999978952,2,3,1.0
sub130,197,186,-1.5731485357403767,0.6172250000019558,2,3,1.0
sub130,198,187,0.005182670658581079,0.6216999999959953,2,2,1.0
sub130,199,188,-1.351985217264874,0.4182650000001304,2,2,1.0
sub130,200,189,-1.5450310033984427,0.357785000000149,2,2,1.0
sub131,10,1,0.0,0.763580000028014,1,2,1.0
sub131,11,2,0.0,0.764960000000428,2,3,1.0
sub131,12,3,1.7079348121697437,0.839650000038091,1,2,0.0
sub131,13,4,0.3911782672911915,0.710450000013225,1,2,1.0
sub131,14,5,1.7975286512967439,0.782950000022538,1,2,1.0
sub131,15,6,2.119633278768274,0.495895000000019,1,2,0.0
sub131,16,7,0.48547196729831327,0.582844999968074,1,2,0.0
sub131,17,8,0.11119047497190204,0.571835000009742,2,2,0.0
sub131,18,9,-1.7079348121697437,0.43946999998297503,2,3,1.0
sub131,19,10,-2.099113079460935,0.53613999998197,2,3,1.0
sub131,20,11,-2.188706918587935,0.411064999992959,2,3,1.0
sub131,21,12,0.11119047497190204,0.548580000002403,1,2,0.0
sub131,22,13,-2.209227117895274,0.458760000008624,2,3,0.0
sub131,23,14,0.025466602723283816,0.907389999949373,1,2,0.0
sub131,24,15,-0.5059921666056519,0.460435000015423,2,3,1.0
sub131,25,16,-1.8238251480217675,0.468929999973625,2,3,0.0
sub131,26,17,0.0058327644920075725,0.509004999999888,1,2,1.0
sub131,27,18,1.7092707242263652,0.661470000050031,1,2,0.0
sub131,28,19,-0.4177213065520385,0.582330000004731,2,3,1.0
sub131,29,20,-1.8036079583245745,0.690364999987651,2,3,1.0
sub131,30,21,0.39148423901788687,0.745774999959394,1,2,1.0
sub131,31,22,1.7975987297851237,0.781335000006948,1,2,0.0
sub131,32,23,-2.121025657899218,0.574014999961946,2,3,1.0
sub131,33,24,-2.1937256841779873,0.602224999980535,2,3,1.0
sub131,34,25,-2.210376595037767,0.501760000013746,2,3,0.0
sub131,35,26,0.4117145170832816,0.625905000022613,1,2,0.0
sub131,36,27,0.0942973761432186,0.495909999997821,2,2,0.0
sub131,37,28,-0.506255438057049,0.511549999995623,1,3,0.0
sub131,38,29,0.0942973761432186,0.43072999996366,2,2,0.0
sub131,39,30,-0.506255438057049,0.496405000041705,2,3,1.0
sub131,40,31,-1.8238854466171537,0.497670000011567,2,3,1.0
sub131,41,32,0.0942973761432186,0.389045000018086,2,2,0.0
sub131,42,33,0.0942973761432186,0.661595000012312,2,2,1.0
sub131,43,34,-1.613637436026525,0.47968500002753,2,2,1.0
sub131,44,35,-2.0048157033177167,0.46328000002540604,2,2,1.0
sub131,45,36,-2.1256699292606243,0.486024999991059,2,3,1.0
sub131,46,37,-2.194789388723992,0.55482000001939,2,3,1.0
sub131,47,38,-2.210620221491336,0.511120000039227,2,3,0.0
sub131,48,39,-2.0944095424447164,0.50605500000529,1,2,1.0
sub131,49,40,-0.4591746286064071,0.606274999969173,1,2,0.0
sub131,50,41,-0.5063112372440521,0.409999999974389,2,3,1.0
sub131,51,42,-1.8238982266302624,0.418134999985341,2,3,1.0
sub131,52,43,-2.125672856341534,0.341554999991786,2,3,1.0
sub131,53,44,-2.1947900591303977,0.451520000002347,2,3,0.0
sub131,54,45,-0.5026855628686798,0.385499999974854,2,3,1.0
sub131,55,46,-1.823067817290389,0.43378500000108,2,3,1.0
sub131,56,47,-2.1254826628491363,0.382619999989402,2,3,1.0
sub131,57,48,-1.792582055040215,0.37697000004118303,2,2,1.0
sub131,58,49,-2.194746498006006,0.468040000007022,2,3,0.0
sub131,59,50,-1.813102254347554,0.672955000016373,1,2,0.0
sub131,60,51,-2.118500330988985,0.462215000006836,2,2,0.0
sub131,61,52,-0.5026755858103992,0.550890000013169,2,3,0.0
sub131,62,53,-0.11513072001682102,0.477839999948628,1,3,1.0
sub131,63,54,1.5928040921529227,0.464635000040289,1,3,0.0
sub131,64,55,0.2760475472743705,0.522519999998622,1,3,1.0
sub131,65,56,-0.4152653796993631,0.87672499998007,1,2,1.0
sub131,66,57,1.6823979312799227,0.412765000015497,1,3,1.0
sub131,67,58,2.004502558751453,0.565945000038482,1,3,0.0
sub131,68,59,1.222722330506407,0.523400000005495,1,2,1.0
sub131,69,60,0.37034124728149226,0.430430000007618,1,3,0.0
sub131,70,61,-0.003940245044918985,0.482995000027586,2,3,1.0
sub131,71,62,-1.623113397215392,0.401499999978114,2,3,1.0
sub131,72,63,1.5978802052431849,0.413744999968912,1,2,1.0
sub131,73,64,-1.9939620640364728,0.406889999983832,1,3,0.0
sub131,74,65,-2.079685936285091,0.643610000028275,2,3,1.0
sub131,75,66,-2.1646235684948505,0.5726799999829381,2,3,1.0
sub131,76,67,-2.1840773295862475,0.675870000035502,2,3,1.0
sub131,77,68,-2.188532937904437,0.498424999997951,2,3,0.0
sub131,78,69,-0.4816186196840052,0.478895000007469,2,3,0.0
sub131,79,70,-0.09067408207150426,0.552685000002384,1,3,0.0
sub131,80,71,-0.11030792030278051,0.682930000009947,2,3,1.0
sub131,81,72,-1.7287024258164787,0.421314999985043,2,3,0.0
sub131,82,73,1.6838048004645587,0.45509499998297503,1,2,1.0
sub131,83,74,-0.39143794248450453,0.50398999999743,2,3,1.0
sub131,84,75,1.7034846114485003,0.748415000038221,1,2,1.0
sub131,85,76,-1.7930912737847884,0.4634949999745,2,3,1.0
sub131,86,77,1.7079919932914502,0.462035000033211,1,2,1.0
sub131,87,78,1.7090243452329774,0.491895000042859,1,2,1.0
sub131,88,79,-2.114120107891414,0.822630000009667,2,3,0.0
sub131,89,80,1.7092607908167574,0.531544999976177,1,2,1.0
sub131,90,81,-0.4797124011952137,0.490560000005644,2,3,1.0
sub131,91,82,1.709314945327288,0.414624999975786,1,2,1.0
sub131,92,83,1.7093273486505558,0.642239999957383,1,2,1.0
sub131,93,84,1.7093301894559951,0.547190000012051,1,2,1.0
sub131,94,85,1.709330840102227,0.466015000012703,1,2,1.0
sub131,95,86,-1.8133092877033963,0.549884999985807,2,3,0.0
sub131,96,87,-0.4108159453204701,0.630784999986645,1,3,0.0
sub131,97,88,-0.4153127977558562,0.470730000000913,2,3,1.0
sub131,98,89,-1.8020263831834524,0.37906499998644,2,3,1.0
sub131,99,90,1.7093309891235264,0.439324999984819,1,2,1.0
sub131,100,91,1.7093310232547434,0.517585000023246,1,2,1.0
sub131,101,92,-2.1196334801941377,0.484844999969937,2,3,0.0
sub131,102,93,-0.48444207310212695,0.411704999976791,1,3,0.0
sub131,103,94,-0.48547201343205315,0.454729999997653,2,3,1.0
sub131,104,95,-1.81888940446961,0.439485000038985,2,3,0.0
sub131,105,96,-0.41635495119258786,0.409329999994952,2,3,0.0
sub131,106,97,1.7093310310720151,0.472945000045002,1,2,1.0
sub131,107,98,-0.09512430858268879,0.535625000018626,2,3,0.0
sub131,108,99,-0.021550981731097138,0.435100000002421,1,3,0.0
sub131,109,100,1.7093310328624505,0.464084999985062,1,2,1.0
sub131,110,101,1.7093310332725242,0.421200000040699,1,2,0.0
sub131,111,102,0.0013962211967020594,0.365549999987707,1,2,1.0
sub131,112,103,1.3181527660967658,0.344074999971781,1,2,1.0
sub131,113,104,-0.021786874969412253,0.493885000003502,1,3,1.0
sub131,114,105,1.6860939091967027,0.347315000020899,1,3,1.0
sub131,115,106,1.6197371942658843,0.316309999965597,1,2,0.0
sub131,116,107,-0.01912397808307001,0.388080000004265,1,2,1.0
sub131,117,108,1.313452905222958,0.405845000001136,1,2,1.0
sub131,118,109,1.6186607577297671,0.37383499997668,1,2,1.0
sub131,119,110,2.0772598021392397,0.520554999995511,1,3,1.0
sub131,120,111,1.6885642915511818,0.343634999997448,1,2,1.0
sub131,121,112,1.7045747054399025,0.423320000001695,1,2,0.0
sub131,122,113,0.00030685170380551833,0.388960000011139,1,2,0.0
sub131,123,114,-0.3900315507189602,0.426024999993388,2,2,1.0
sub131,124,115,2.166850807097025,0.432749999978114,2,3,1.0
sub131,125,116,0.47576692290859646,0.476364999951329,2,3,1.0
sub131,126,117,-1.7078645321350758,0.40142499998910397,2,2,0.0
sub131,127,118,-0.3017606906653467,0.375,2,2,0.0
sub131,128,119,0.08844812189387584,0.590314999979455,2,3,0.0
sub131,129,120,0.02028746973186122,0.446554999973159,1,2,0.0
sub131,130,121,-0.06911401024791093,0.619424999982584,1,2,0.0
sub131,131,122,-0.08959015241830642,0.435354999965057,2,2,0.0
sub131,132,123,1.7076730509986082,0.455499999981839,2,3,1.0
sub131,133,124,0.37059876442305806,0.409679999982473,2,3,1.0
sub131,134,125,0.06436084542556922,0.437214999983553,2,3,1.0
sub131,135,126,-0.0057786105294935644,0.360480000032112,2,3,1.0
sub131,136,127,-0.021843059039909747,0.515755000000354,2,3,0.0
sub131,137,128,1.6824124188317586,0.326490000006743,2,3,1.0
sub131,138,129,0.3648131745683991,0.402564999996684,2,3,1.0
sub131,139,130,0.06303573805116779,0.313584999996237,2,3,0.0
sub131,140,131,1.701852704572915,0.438819999981206,2,3,1.0
sub131,141,132,0.3692656965485621,0.389424999943003,2,3,0.0
sub131,142,133,1.7719903372882313,0.416514999989886,1,3,0.0
sub131,143,134,0.08457507529952797,0.403469999961089,2,3,1.0
sub131,144,135,-1.3020855345169537,0.45719499996630497,2,3,1.0
sub131,145,136,-1.6196804982145778,0.40141499997116603,2,3,1.0
sub131,146,137,-1.692421124328883,0.382445000053849,2,3,1.0
sub131,147,138,-0.015829584701758794,0.484630000020843,2,2,1.0
sub131,148,139,-1.7090813340056925,0.392140000010841,2,3,1.0
sub131,149,140,-1.7068705840232716,0.434925000008661,2,2,0.0
sub131,150,141,-1.7128971189569948,0.422560000035446,2,3,1.0
sub131,151,142,-0.38624475069716047,0.336589999962598,2,2,1.0
sub131,152,143,-1.7917089290116164,0.414769999973942,2,2,0.0
sub131,153,144,-1.7137710704304177,0.672770000004675,1,3,1.0
sub131,154,145,-0.4056757714573921,0.406335000006948,2,2,0.0
sub131,155,146,-0.08822451680943962,0.44949000002816303,1,2,0.0
sub131,156,147,-0.3923148133449242,0.446524999977555,2,3,1.0
sub131,157,148,-0.3925149795460194,0.402939999999944,2,3,0.0
sub131,158,149,1.3153739873917187,0.616359999985434,2,3,0.0
sub131,159,150,1.706541754482146,0.386444999952801,1,3,1.0
sub131,160,151,2.0092025851324156,0.34281000000191897,1,3,0.0
sub131,161,152,0.37058794751914587,0.407420000003185,1,3,0.0
sub131,162,153,-0.004713516056758693,0.380754999991041,1,3,0.0
sub131,163,154,-0.09291428702663417,0.598035000031814,2,2,1.0
sub131,164,155,-0.09067099826708078,0.379920000035781,2,3,1.0
sub131,165,156,-1.7281413876035427,0.423079999978654,2,2,1.0
sub131,166,157,-2.1026669838226684,0.390305000008084,2,2,0.0
sub131,167,158,-1.7090143762320218,0.388929999957327,2,3,0.0
sub131,168,159,-0.3717381828594821,0.544490000000224,2,3,1.0
sub131,169,160,-1.7733888321409057,0.389589999977034,2,3,1.0
sub131,170,161,-2.094417051969115,0.422805000038352,2,3,1.0
sub131,171,162,-0.4805119524392172,0.462334999989253,1,2,1.0
sub131,172,163,-2.167944016750892,0.578144999977667,2,3,1.0
sub131,173,164,-2.1847843261570667,0.504154999973252,2,3,0.0
sub131,174,165,-0.4807065482296233,0.453110000002198,2,3,0.0
sub131,175,166,-0.09041167997745546,0.509629999985918,2,3,0.0
sub131,176,167,-0.0010201708825795322,0.466455000045244,1,3,1.0
sub131,177,168,1.687227298004413,0.479140000010375,1,3,0.0
sub131,178,169,1.2263487343163222,0.757370000006631,1,2,1.0
sub131,179,170,1.6172809884017472,0.383865000039805,1,2,1.0
sub131,180,171,0.36596164611660076,0.374124999972992,1,3,1.0
sub131,181,172,1.7068184816899734,0.450680000009015,1,2,1.0
sub131,182,173,1.7273257757813618,0.401875000039581,1,2,1.0
sub131,183,174,1.7320226809046368,0.388420000032056,1,2,0.0
sub131,184,175,0.025163628298233813,0.438235000008717,1,2,1.0
sub131,185,176,1.3421665606612563,0.522995000006631,1,2,1.0
sub131,186,177,1.7712792830557285,0.398014999984298,1,3,0.0
sub131,187,178,1.6438074203874549,0.479010000010021,1,2,0.0
sub131,188,179,0.3852125622759762,0.467460000014398,1,3,0.0
sub131,189,180,0.06775362044680745,0.440054999955464,2,3,1.0
sub131,190,181,-1.619707333242439,0.385375000012573,2,3,0.0
sub131,191,182,0.0049591728870148,0.399465000024065,2,2,0.0
sub131,192,183,0.37649079688859977,0.437559999991208,1,2,0.0
sub131,193,184,0.0011358282782909647,0.369535000005271,1,2,1.0
sub131,194,185,1.6231009036677486,0.402419999998529,1,2,1.0
sub131,195,186,-0.2982615411935032,0.443325000000186,1,3,1.0
sub131,196,187,1.336963798743475,0.33642999996664,1,3,1.0
sub131,197,188,1.9945890209405854,0.320885000051931,1,2,1.0
sub131,198,189,2.079673110215307,0.333745000010822,1,2,1.0
sub131,199,190,2.099160415222137,0.311029999982566,1,2,0.0
sub131,200,191,0.39568889412909614,0.380490000010468,2,2,1.0
sub132,10,1,0.0,0.3116200000513345,2,2,0.0
sub132,11,2,0.0,0.34675999998580664,2,3,1.0
sub132,12,3,-1.373420416960614,0.27809000003617257,2,3,1.0
sub132,13,4,-1.5423156665316038,0.27500000002328306,2,3,1.0
sub132,14,5,-1.5630854213534915,0.4458800000138581,2,3,1.0
sub132,15,6,-1.5656395649215142,0.35652499995194376,2,3,1.0
sub132,16,7,-1.5659536586323939,0.31973999994806945,2,3,0.0
sub132,17,8,0.0,0.4082949999719858,1,2,1.0
sub132,18,9,1.373420416960614,0.3722500000149011,1,2,0.0
sub132,19,10,-0.1925718670883186,0.44864999991841614,1,3,0.0
sub132,20,11,0.16889524957098973,0.36051999998744577,2,2,0.0
sub132,21,12,0.16889524957098973,0.33125000004656613,2,2,0.0
sub132,22,13,0.16889524957098973,0.3645549999782816,2,2,1.0
sub132,23,14,-1.2045251673896242,0.4186500000068918,2,2,1.0
sub132,24,15,-1.373420416960614,0.35971500002779067,2,2,1.0
sub132,25,16,-1.3941901717825016,0.3999700000276789,2,2,0.0
sub132,26,17,-0.1925718670883186,0.28206500003580004,2,3,0.0
sub132,27,18,-0.02332389838991051,1.3546949999872595,2,2,1.0
sub132,28,19,-0.023681367446254983,1.5727249999763444,2,3,0.0
sub132,29,20,-0.002912196742981901,0.5450400001136586,2,3,1.0
sub132,30,21,-1.373778541967081,0.31769499997608364,2,3,1.0
sub132,31,22,-1.2281631594904148,1.2593099999940025,1,2,1.0
sub132,32,23,-0.0028682372789026116,0.8220100000035018,1,2,1.0
sub132,33,24,-1.5423597066606114,0.9268099999753758,2,3,1.0
sub132,34,25,-1.5630908371522434,0.829340000054799,2,3,1.0
sub132,35,26,-1.5656402309249247,0.739739999989979,2,3,0.0
sub132,36,27,-0.19253332357300335,1.0293300000485033,2,3,0.0
sub132,37,28,-0.023676627589064775,0.9146700000856072,2,3,0.0
sub132,38,29,0.1478114010382219,0.449640000006184,1,2,1.0
sub132,39,30,-0.0029116138629306175,2.2670299999881536,2,3,0.0
sub132,40,31,-0.00035805332727052524,0.9940349999815226,1,3,0.0
sub132,41,32,-0.00035805332727052524,0.6560949999839067,2,3,1.0
sub132,42,33,-1.3734644482749314,0.6015550000593066,2,3,1.0
sub132,43,34,-1.5423210812463761,0.438084999914281,2,3,1.0
sub132,44,35,-1.5630860872236005,0.45601000008173287,2,3,0.0
sub132,45,36,0.1663411060029669,0.6065599999856204,1,2,0.0
sub132,46,37,-1.2048006356839656,0.35180000006221235,2,2,0.0
sub132,47,38,-0.19221922984573075,0.4262400000588968,2,3,1.0
sub132,48,39,0.02045566111100807,1.0889050000114366,1,2,1.0
sub132,49,40,-1.3970584191311244,0.6064300000434741,2,3,1.0
sub132,50,41,-1.5452225304653604,0.4106499999761581,2,3,1.0
sub132,51,42,1.2252610467238996,0.7603949999902397,2,2,0.0
sub132,52,43,-1.5634428905621167,0.3395950000267476,1,3,0.0
sub132,53,44,1.375935935112098,2.0283200000412758,1,2,1.0
sub132,54,45,-1.5634428905621167,0.5604700000258163,2,3,1.0
sub132,55,46,-1.5656835244043201,0.4882750000106171,2,3,1.0
sub132,56,47,1.5240958894674275,1.0329599999822676,1,2,1.0
sub132,57,48,-1.5659590645137453,0.3948800000362098,2,3,0.0
sub132,58,49,1.5423157383631114,0.48233499994967133,1,2,1.0
sub132,59,50,1.5445563093407821,0.5015750000020489,1,2,1.0
sub132,60,51,1.5448318417194928,0.4493749999674037,1,2,0.0
sub132,61,52,-0.192572531872145,0.33803500002250075,2,3,1.0
sub132,62,53,-1.397101866158115,0.3158299999777228,2,3,1.0
sub132,63,54,0.17144530812721429,0.2869949999731034,2,2,0.0
sub132,64,55,0.18997442897334452,1.0099850000115111,1,2,0.0
sub132,65,56,-1.545227873327878,0.3977999999187886,2,3,0.0
sub132,66,57,-0.19002313063563966,0.8906300000380725,2,3,1.0
sub132,67,58,0.021083346181791512,0.683614999987185,1,2,0.0
sub132,68,59,0.00031410376618817073,1.0477100000716746,2,2,1.0
sub132,69,60,-1.370827709752252,0.3705399999162182,2,2,1.0
sub132,70,61,-1.5394427499333951,0.3417400000616908,2,2,0.0
sub132,71,62,-1.3967883556315646,0.3500350000103936,2,3,1.0
sub132,72,63,-0.18675762927472428,0.9242249999661,1,2,1.0
sub132,73,64,1.1841087071306098,0.4505300000309944,1,2,1.0
sub132,74,65,1.3526898707396597,0.36326500005088747,1,2,0.0
sub132,75,66,5.841373146287962e-07,0.3227849999675527,2,2,1.0
sub132,76,67,-1.2070744893120982,0.8951599999563769,2,2,0.0
sub132,77,68,0.01790686029263442,1.139115000027232,1,2,1.0
sub132,78,69,1.22498142143854,0.5961799999931827,1,2,1.0
sub132,79,70,1.3734204257943177,0.5220049999188632,1,2,1.0
sub132,80,71,-1.545189319627954,0.8525900000240654,2,3,0.0
sub132,81,72,1.3916745906349859,0.5973549999762326,1,2,1.0
sub132,82,73,1.393919381587852,0.4339749999344349,1,2,0.0
sub132,83,74,-0.19001838952600555,0.6202399999601766,1,3,0.0
sub132,84,75,-0.19001838952600555,0.43383500003255904,2,3,0.0
sub132,85,76,-0.023367355636881127,1.4899950000690296,2,3,0.0
sub132,86,77,-0.0028735813982138365,1.3758549999911338,2,3,0.0
sub132,87,78,0.02077501595393801,0.5277850000420585,1,2,0.0
sub132,88,79,-0.14808628643151286,0.3601350000826642,2,2,0.0
sub132,89,80,0.002554790551422441,0.4395550000481307,1,2,0.0
sub132,90,81,-0.0003533763161086,0.32876499998383224,2,3,1.0
sub132,91,82,-1.3734638731233189,0.48749500000849366,2,3,1.0
sub132,92,83,-0.018210789643160426,1.22183000005316,1,2,1.0
sub132,93,84,1.3526559971208005,0.6216600000625476,1,2,1.0
sub132,94,85,1.5212372161123335,0.4177900000941008,1,2,0.0
sub132,95,86,-1.5423210105175782,0.34366999997291714,2,3,0.0
sub132,96,87,-0.18966566156517053,0.38251500006299466,1,3,1.0
sub132,97,88,0.16854793632060366,1.0496600000187757,1,2,0.0
sub132,98,89,0.0022020813434251115,1.695754999993369,1,2,0.0
sub132,99,90,-0.018254163768792346,1.0860400000819936,2,2,0.0
sub132,100,91,1.1837547553954435,0.4962999999988824,2,3,1.0
sub132,101,92,-0.023323979205134366,0.7554549999767914,1,3,1.0
sub132,102,93,0.14557127036585535,0.5646699999924749,1,3,0.0
sub132,103,94,-1.2070793917728708,0.44238000002224,2,3,0.0
sub132,104,95,0.01790150760479934,1.311054999940097,2,3,0.0
sub132,105,96,0.0002707991475010012,0.4426049999892712,2,2,1.0
sub132,106,97,-1.3708715256889512,0.4920999999158085,2,2,1.0
sub132,107,98,0.16854252922143087,0.8733449999708682,1,3,1.0
sub132,108,99,1.375621840179078,0.8989049999509007,1,3,0.0
sub132,109,100,0.15064101167844562,0.9981550000375136,1,3,1.0
sub132,110,101,1.3734204157384737,0.7181199999758974,1,3,0.0
sub132,111,102,-1.5394866287490079,0.9709899999434128,2,2,0.0
sub132,112,103,-0.1868015158228198,0.9898099999409168,1,2,0.0
sub132,113,104,-0.18931710579137376,0.445160000002943,2,2,0.0
sub132,114,105,0.1503702933130304,0.4645399999571964,1,3,1.0
sub132,115,106,1.3733871243694757,0.667615000042133,1,3,0.0
sub132,116,107,0.1503661993342268,0.4523200000403449,1,3,0.0
sub132,117,108,-0.02297176323106831,0.34374500007834285,2,2,0.0
sub132,118,109,-3.3796044824451896e-05,0.6333850000519305,2,3,0.0
sub132,119,110,-0.0025155811328956296,0.41870500007644296,1,2,1.0
sub132,120,111,1.3705954832141192,0.6137050000252202,1,2,0.0
sub132,121,112,0.16603227344050675,0.3464399999938905,2,2,0.0
sub132,122,113,0.01849116006284308,0.4226849999977276,1,3,1.0
sub132,123,114,1.3734162609197145,0.43576499994378537,1,3,1.0
sub132,124,115,1.5400370641590055,0.4753250000067055,1,3,1.0
sub132,125,116,0.1685478556599602,1.069249999942258,2,2,0.0
sub132,126,117,1.5605271208082987,0.5066400000359863,1,3,0.0
sub132,127,118,0.18962645176228518,0.5060599999269472,2,3,1.0
sub132,128,119,0.16885720732062007,0.5949350000591949,1,2,1.0
sub132,129,120,-1.1815158739114524,1.0980999999446794,2,3,1.0
sub132,130,121,-1.3501309770744732,0.8323650000384077,2,3,1.0
sub132,131,122,1.394147451301156,0.6738899999763817,1,2,1.0
sub132,132,123,1.5448265143166624,0.7754750000312924,1,2,0.0
sub132,133,124,0.1899357315735485,1.045365000027232,1,2,0.0
sub132,134,125,-1.370866281121561,0.4703750000335276,2,3,0.0
sub132,135,126,0.023319148576155954,0.8923299999441952,1,2,0.0
sub132,136,127,4.228826811519415e-06,0.5611199999693781,2,3,1.0
sub132,137,128,0.002829610907649662,1.838104999973439,1,2,0.0
sub132,138,129,-1.2048345112867194,0.589670000015758,2,3,1.0
sub132,139,130,-1.352998567384414,0.6335500000277534,2,3,0.0
sub132,140,131,0.0022014962721119023,0.6166000000666827,2,3,1.0
sub132,141,132,-1.204564304124393,0.3393049999140203,2,3,1.0
sub132,142,133,-1.3529653388801968,0.4041100000031293,2,3,0.0
sub132,143,134,0.0022055825201705583,0.5798199999844655,1,3,1.0
sub132,144,135,0.00030992681428598714,0.6422550000716001,1,2,1.0
sub132,145,136,1.3734204876896594,1.0618300000205636,1,2,1.0
sub132,146,137,1.2070406138433996,0.6143150000134483,1,3,0.0
sub132,147,138,1.5422776329626489,0.48010000004433095,1,2,1.0
sub132,148,139,1.5630427019397355,0.410219999961555,1,2,1.0
sub132,149,140,1.565596269269836,0.4975300000514835,1,2,1.0
sub132,150,141,-0.01821620310496608,0.8375199999427423,2,3,1.0
sub132,153,142,1.5659102921183299,1.6008600000059232,2,2,0.0
sub132,154,143,1.5659483343851313,1.4381000000284985,1,2,0.0
sub132,155,144,-1.2249855872465252,0.4857100000372157,2,3,1.0
sub132,156,145,0.1925665341268121,1.038040000014007,2,2,0.0
sub132,157,146,0.19257121234337735,0.8667099999729544,2,2,0.0
sub132,158,147,0.19257178764322333,1.2405799999833107,2,2,0.0
sub132,159,148,0.19257185839025012,0.9663899999577552,1,2,1.0
sub132,160,149,-1.3733870627104388,0.6433550000656396,2,3,1.0
sub132,161,150,1.3971017746371734,0.7968999999575317,1,2,0.0
sub132,162,151,0.1718074364124936,0.7138600000180304,1,2,0.0
sub132,163,152,-1.3916366124664035,0.4217899999348447,2,3,0.0
sub132,164,153,0.02112786991067094,0.5542549999663606,2,2,0.0
sub132,165,154,-0.020460418922398495,0.646779999951832,1,3,0.0
sub132,166,155,-0.17113537127603384,0.49076000007335097,2,3,1.0
sub132,167,156,-1.3759365202000526,0.45118500001262873,2,3,0.0
sub132,168,157,-0.15067553659142752,0.4403999999631196,2,3,1.0
sub132,169,158,-1.3734204888067776,0.49504500010516495,2,3,1.0
sub132,170,159,-1.5237865466545994,0.322855000034906,2,3,0.0
sub132,171,160,0.021127878610728547,1.096060000010766,2,2,1.0
sub132,172,161,-0.16885727235765383,0.6778550000162795,2,3,1.0
sub132,173,162,-1.352292537280003,0.4105799999088049,2,2,0.0
sub132,174,163,-1.3756563728536058,0.3450450000818819,2,3,0.0
sub132,175,164,-0.15064108570121912,0.3616000000620261,2,3,1.0
sub132,176,165,-0.14776736975881072,1.721144999959506,1,2,0.0
sub132,177,166,-1.3734162522368039,0.3704450000077486,2,3,1.0
sub132,178,167,-1.5237860256658808,0.31923500006087124,2,3,0.0
sub132,179,168,-0.16885720828949333,0.9881049999967216,2,3,1.0
sub132,180,169,-0.16629706589212784,0.8732600000221282,2,2,0.0
sub132,181,170,-1.3756563649748763,0.6345049999654293,2,3,1.0
sub132,182,171,-1.5240615016929528,0.42081499996129423,2,3,0.0
sub132,183,172,-0.01817157112684654,0.7442299999529496,2,2,0.0
sub132,184,173,4.404012900821302e-05,0.9898950000060722,1,2,1.0
sub132,185,174,1.3711857829019782,0.4128400000045076,1,2,1.0
sub132,186,175,1.5398008143832551,0.621030000038445,1,2,0.0
sub132,187,176,-0.16889108472803221,0.3695400001015514,2,3,0.0
sub132,188,177,-0.00224011394151292,0.3734450000338256,1,3,0.0
sub132,189,178,0.18711569265472552,0.4553349999478087,2,2,1.0
sub132,190,179,-0.020769242653740295,1.2953099999576807,2,3,1.0
sub132,191,180,-1.184064674448501,0.3389000000897795,2,2,1.0
sub132,192,181,-1.3526844557251192,0.3978500000666827,2,2,0.0
sub132,193,182,8.1901223147889e-08,0.45311999996192753,2,2,1.0
sub132,194,183,-1.2070750632461122,0.3588100000051781,2,2,0.0
sub132,195,184,0.017906277541627227,0.3577999999979511,2,2,0.0
sub132,196,185,-1.373695893135678,0.38885500002652407,2,3,1.0
sub132,197,186,0.16854735344030017,0.5603450000053272,2,2,1.0
sub132,198,187,-1.5400709385788411,0.4990349999861792,2,3,0.0
